key,time,x,y,z,roll,pitch,yaw
373d6ba0-fb71-43b7-a315-62cb3bd65dc9,1638721031.2927718,0.28765574045980175,0.35233421196997705,-1.474374518508985,-2.1501477901237926,3.1578778851386873,-0.5566964242146999
d172ab8f-97b2-44dc-a579-d5d1a4c00d41,1638721037.6549594,0.3860233403389485,0.26681444118682834,-1.4584145519109293,-0.3435598536485087,5.113035121210021,2.097470958191806
3e810d74-6117-4ee5-bd81-217dd69ca8dc,1638721042.196631,0.49006745692154596,0.14802788077814596,-1.4037367498580686,3.8263823891119144,11.97795879838377,3.2508176842581875
bc535f04-4d40-4e0f-be8f-3eacb15e0195,1638721046.228023,0.6420305268331747,0.11645885608327333,-1.3581322412673125,4.669291541810691,16.2663343653428,4.006063537099564
aa81317b-ab8d-46a1-ba96-56445f27cf08,1638721049.0814526,0.7723097941749071,0.08309043041250436,-1.295455404884329,5.298656959901443,21.92869920401032,5.0046905883453325
45587556-d97f-46fe-9270-4ea689c310c0,1638721051.5519671,0.9172378810079824,0.06267777154735532,-1.1974587324992285,5.136916129001766,28.78850198460986,5.973907715468692
4f007ab9-2fd0-4f92-89db-b1856ed54f7d,1638721061.9908364,1.0883072930116209,0.014321916252305306,-0.9766445152404775,3.058858827205571,44.218381189730835,10.060936281260316
9e26daa5-2c91-42bf-af04-6a00e57e6512,1638721066.6008298,1.372000431277057,-0.026814939933293036,-0.5886888489020085,1.7501679925451605,59.422853948841066,11.381052505060365
05f69c26-1178-46e4-ac98-f3beaf47d903,1638721083.9276187,1.4415513405428872,-0.08780300927405299,-0.22897461311708023,-2.6629321940853186,71.36040783108055,20.650808605494788
a4de3513-598f-4b2a-a660-df23fd7f8d6d,1638721124.324239,0.26081385534650536,0.38338404070320964,-1.4541099156977946,-3.801528147662747,3.6764471950747337,-0.269742600430138
82b36639-00d5-4116-8cfe-7945a4de8ad9,1638721127.5618217,0.37247753798628846,0.27406668307817017,-1.451024960003351,-0.5583505235157904,5.853379357445026,2.0657364758422068
794d8e0d-9e21-4bea-999a-dfbbdf867f23,1638721130.284867,0.4711297858792748,0.12820908301294973,-1.4028977428440497,4.736455802275007,12.2772593849307,3.2039813314511076
c0ccd605-1add-4dc5-a76b-e3be8d2d5da6,1638721132.4966698,0.6326907948891527,0.11374577534027641,-1.3635865225900592,4.699680301159366,15.903274251878472,3.8768587447445144
bc2645e8-babd-4d47-b4ba-798ef9558995,1638721134.5746071,0.7812864843400051,0.08735998333114037,-1.29939621520518,6.156040063679571,21.614314447874392,3.536987203897052
6167f2d2-83db-4c73-bae7-f673c5fb1f25,1638721137.3001137,0.8984312826536209,0.06276871938884362,-1.2031834887290525,6.162145011762692,29.052634573450543,4.82453848774372
8b0183a0-51d5-40b8-a034-6436dab6c5b7,1638721150.0541863,1.0958397134481175,0.01849257141250582,-0.9764105702836813,4.6675596803233965,43.945472126653385,7.9140451891777746
4e91e0e8-d63b-4d45-9f97-3d9f50e06fa4,1638721154.12672,1.387662352088413,-0.022280090548928932,-0.5673840383164354,2.7425973403534663,59.657243033977856,10.324631721881914
01ac11a5-ce17-46ee-b661-456807d000e5,1638721156.8805943,1.5071351516692149,-0.08593013097639829,-0.24070638148363976,-3.4562701576359594,68.7988387497405,18.605485577244362
