key,time,x,y,z,roll,pitch,yaw
42f4400e-b199-435a-b29e-74b925205dda,1638717536.5997014,0.29320788319930946,0.32195697956865105,-1.5475381393776295,1.1522962227422227,1.1667355764259937,0.01784921084953852
2148be69-98d4-4fdc-b5e3-98b030e09c13,1638717822.3329186,0.3709507511069589,0.2662487668352516,-1.5380476197060748,2.7466529962382986,3.353804223244361,1.2929592734322852
6f38c006-1b3d-485f-bb6f-41f043793404,1638717837.3153205,0.5071420529899393,0.20316900753694725,-1.4886119421321344,4.52094348897342,12.093363629464214,3.2881408484447183
b44b743a-39c5-482f-ab57-b7ac319160a2,1638717853.5593903,0.6660705135172503,0.16353129724233428,-1.4360190806735145,5.706319627902494,17.866747583119146,3.787194603982945
a83616bc-6ec2-48a0-902b-b44e691f4e3e,1638717867.465739,0.8028050338478183,0.12029842530386683,-1.3856225759664658,6.894332409598429,22.89238325717032,4.1259425155323735
bfdbe85d-4b5d-4adf-8833-1c655abd0ebc,1638717878.8573642,0.9682624165671698,0.09964088681761524,-1.275494350776219,6.71618386132404,30.455592780200103,5.268827931446192
edfbdda5-c796-48b9-921c-ec7353073ba7,1638717888.6808474,1.2071040333151992,0.045804784082264016,-1.0283614624476227,7.35840856532596,43.2200979777338,6.128315893437436
7bc8d6f4-a69b-4d15-a6e1-12d6f3adf894,1638717905.2252192,1.4540142562810403,-0.0011725170801914486,-0.6103378686454682,6.278146683606223,63.68354710829025,7.953611453774139
e3dd3862-cdc6-4ba2-9a02-035ca378a8a2,1638717919.9706624,,,,,,
75f629fc-bc5a-4d42-b00c-1b80a58bc742,1638717960.5569804,0.2699058776782807,0.30031941352870273,-1.5496987206315382,2.1095945895671675,0.9713816754202121,-0.6327576429445171
09af23fb-b8e0-413a-9645-bb790d9bb4ee,1638717969.1327307,0.3697248592595657,0.2535985204060414,-1.5453551737410727,3.6126421984130874,3.108785173122704,0.3454729786823801
7a2f9eec-2d93-437d-90e1-ad206672338b,1638717976.5605507,0.4937210111199595,0.20293921615300328,-1.5050211284910116,5.097488584066459,10.819273688654105,1.8589816113472035
