key,time,x,y,z,roll,pitch,yaw
c12a1dbf-3828-4e78-9fad-70d65f544e39,1638727949.2770555,-1.0338309388360756,0.29343768290463557,-0.37619077519862154,-39.38408857930714,-67.60701844126369,-33.286532480321114
176e8283-9b94-445a-a2b0-aa8759929440,1638727961.7837527,0.96416134471213,0.3237244989632082,-0.9883323645520039,-9.81129978309938,36.20921355506715,4.607873493545311
c8128702-cb6d-41d5-ae7e-51ae49bf1acb,1638727965.4386468,0.6691579500088438,0.3831362760942666,-0.9926507744743127,-11.960399142517,16.820848837279637,4.5091812827096724
d3097273-cfc7-4345-97bf-f6cf74a059ad,1638727971.1447618,0.24286168245133352,0.369822470435176,-1.039006931277014,-10.028633636605024,-0.9451980493710193,0.8072515748646455
e4b8e929-4e35-4287-be4a-d53cdc371033,1638727975.1704552,-0.2636551704556478,0.312951549723519,-1.0353712483074344,-7.0721410574983485,-32.6324052845066,-2.2553274950762896
dd29c330-7700-41a2-ac29-9d379eff2326,1638727986.2279773,-0.7934679457423067,0.3404457971451883,-1.0265225429504543,-9.148401005804356,-52.866502454325655,-7.900862895390635
e1eb888a-b7f9-4744-8f59-1e1519792ecc,1638727992.0659847,-1.168614241836432,0.3246787603491227,-0.9903983276734437,-20.521950282301635,-68.55396157565272,-17.079058642162643
53ce01b0-8ccf-425d-9b31-17c46c92aafb,1638728007.1409993,0.9158776434967395,0.45426425042774726,-1.4786734915598263,-7.976553675750285,25.047356148080336,4.322694587642448
a7f39cb0-9fd6-435b-9169-3f5170a40fde,1638728010.385365,0.6972527364933994,0.4891875064922756,-1.442775548656797,-9.25669845663558,8.59327383449564,4.9338374002023695
72898d45-5630-4b89-b205-46ca28ac7ede,1638728015.3163192,0.20401916453336472,0.5526486390565307,-1.392452283783601,-11.297864230372282,-0.36860287352674953,0.0804261034797706
758773d8-bc8c-413e-9323-4ccb034ad3ef,1638728020.0008562,-0.12899967458331763,0.4182468470487523,-1.520640279764527,-4.972734486160867,-18.182648091791346,-1.5718361929831361
1ac39fbe-7c5b-4906-a5a4-e91d7000edcd,1638728030.4225602,-0.7753769503140517,0.44535946680698946,-1.523648014003413,-6.546034123156427,-38.668216564464345,-6.251074577477792
da80aef8-3456-4872-8f88-5abb87a80f2d,1638728039.3893874,-1.1225188675974993,0.4923558600027914,-1.46625161968928,-13.53548052382934,-35.8712692509291,-18.55126510113358
aa0ad3b3-94f1-453b-9c25-af00a1ba82b5,1638728049.4728277,0.9453706906832735,0.5853989552627984,-1.9546659916492612,-8.079372130967835,16.804931266198334,4.762701425748792
c6d147bb-016d-4423-82c5-96889ce1f074,1638728054.1443172,0.6967052549069416,0.6369865820617269,-1.8624907090834797,-10.763811694566352,6.086190405869491,6.599243533156166
87ff8e9e-ba29-459a-b4ab-94d341b52ade,1638728057.3906598,0.19231331816866407,0.608488030637881,-1.8131219380612174,-8.905222758425413,-0.840534431731925,0.6918145499125988
4703128c-6779-44e0-bda0-66dd7b16c3ab,1638728062.0702066,-0.16270126802514984,0.4424913354592004,-1.967446875934253,-3.3177626829371394,-22.8427440814858,-0.9395543430336957
7b6e72b4-fa9c-4681-9b34-c8f40eb11a18,1638728071.4660218,-0.6943565100040843,0.5738271749405816,-1.9133704342455915,-7.9632546070457835,-25.83201010021025,-5.078858731512963
d964113e-6d91-42ae-9a7f-2655fbbcbb56,1638728078.2075622,-1.2344140804090582,0.4859779022882873,-1.9625173140608099,-6.140059260217164,-44.41206800299792,-6.219196355590534
7a82e07d-2bec-46a2-904b-2a1a20e71296,1638728087.2781482,0.9929767673743487,0.7046218243620932,-2.375135233826531,-8.679230152801656,9.527609403681375,3.983314811971059
01851ec6-d6e0-427f-8417-67bc25810011,1638728090.2551506,0.7558296000853834,0.6376114829707527,-2.3344509275110545,-7.388284207916388,2.3480056427116907,3.5082714656176868
3fa71e08-e6c8-41a3-a4c1-2091eb5d560c,1638728093.5107076,0.1200012144327314,0.8096582673278627,-2.235676324364023,-11.415561683864679,-5.422108468560289,-0.07093980275778751
57ab3fe3-f523-49ae-b782-1075dc0fa648,1638728096.3705735,-0.25189978764553944,0.4217894775626132,-2.4185627926232702,-0.7235637055308545,-20.402437631719536,2.786681932010468
a3488bd8-b5be-4611-97be-77ed59f96654,1638728105.3266206,-0.6657443755661495,0.7587244225679812,-2.258160278265491,-11.380042581024652,-18.792019416441498,-8.924788873864689
c2a16617-8705-46ce-b8a7-5d3623dfde28,1638728109.0958815,-1.1166659044851739,0.49950031695703606,-2.484457350564419,2.196047370712132,-32.19772686824277,-4.186574374967444
4eb8dbf4-3480-460b-885c-1376182cf166,1638728118.732515,1.1145634396393582,0.519641284661923,-2.800622319062432,-3.43337874353313,9.6759055733156,3.9187047341442343
7d568d44-85f6-4744-95ac-2a2438f4797f,1638728123.0123992,1.0611121718200707,0.6846070972691247,-2.64914255972596,-7.401736605382296,7.362729807516454,4.2129482596213945
2f14d095-8759-42a2-a02b-3bf4d84101fd,1638728168.6514904,0.6033852961562841,0.6071654024262922,-2.745793899845406,-4.935655861268671,2.108476185741516,2.5740724989944215
5153959a-0c1c-48c1-9a62-d64311d02e0b,1638728175.426436,-0.3798685894495202,0.59528375482855,-2.8161428950314518,-3.954933327221692,-18.614916303308117,0.38897144556726204
6dda559b-737d-45a9-9b01-a59d21f7b9c0,1638728181.018889,-0.5884112040345528,0.6595682067117601,-2.816427868202235,-5.431847795255117,-16.90630548835852,-1.6405206316110637
dff15a19-c68c-462d-847f-97b61b5184f4,1638728184.0031075,-1.4138252990974824,0.6638762706468213,-2.682742197263288,-7.019776095236338,-38.993839957376395,-4.768661745527074
d47cfeca-011b-48cb-80a0-b8b2d9fbe76a,1638728190.5899167,1.05017693786526,0.569420728856723,-3.22762422215784,4.621054176689665,11.594189188260785,-19.584793274349895
b9bd51f0-7e18-41f6-8e14-79cbbd5b29a4,1638728193.9659984,-0.0871006009823766,0.46785811274091565,-3.143646455529784,-0.08423322947806465,-4.768669133561854,0.9067990891613145
3c8c87af-4ab6-4b2c-9722-00a24dce34de,1638728197.9819415,0.8618217108097491,0.10911368845983482,-3.22840673464683,5.128746902310213,4.784910303905651,1.7404154702378338
827e226b-46ee-4d68-9d1d-8724204fc5bf,1638728205.1236827,-0.692667576892005,0.565093764758903,-3.1499899489043264,-2.9806945470178663,-20.46447886330977,-1.6836166172825702
d8085b2a-6eac-4852-8a06-7d59541a03f7,1638728207.8553607,-0.6817814740708599,0.761029992686641,-3.175086901371359,-6.5213186547329665,-19.6061925498604,-2.729701357997435
40f241ac-34ac-4685-9bf4-bc2f6ae167fa,1638728210.7120216,-1.4887745761207334,0.4901947266416208,-2.8987774908378596,-3.1663077431262434,-33.992198460305545,-4.240000276051895
190f9c87-77a1-4893-9a77-19f37150b881,1638728218.4849467,-0.8133591273496114,-0.37770099512144273,-3.5390488337296166,10.735308469781852,-16.6468827387859,-22.220359086761277
df760de2-8857-4b1c-891f-d9e2543ab0e5,1638728222.5178216,-0.7955104940236729,0.10108637118014258,-3.7467619546293554,8.04162771041807,-23.11232512995516,4.192883386140041
1a8aa319-6d19-4377-a717-bae5c14f3034,1638728231.209661,1.0285398216757047,0.8906476654341109,-3.349120240953935,-2.687376367755114,11.874353312566999,4.045536928618218
d16d6d2a-c703-4f1b-802f-f2925d1a0860,1638728236.020138,-0.8642961037037872,0.696478572349474,-3.4365359044365764,-4.584177803139389,-19.222529438971623,-2.150879101398124
a7d26afc-ee75-46e1-9e79-6115e59e8620,1638728241.8605292,-1.0329122938410609,0.7358136922202985,-3.5559122946782042,-2.7938804485423114,-20.899636403549806,-1.1190429853937027
c84dfd23-b2f5-4e40-a600-729b175342d8,1638728245.2449863,-1.1542002137010425,0.9028101314452273,-3.476035586651626,-4.281332465604368,-19.60050077507843,-2.1821379813465627
7ef8c42e-47c8-402e-8e7d-064a7e0162d2,1638728287.4673185,-0.23682760591236152,-0.9291341944084281,0.5720215241048958,-11.881218101422911,45.84910321272887,10.90921679901053
6cdebc61-5874-4b5b-88d4-c18d95138945,1638728304.0199454,-0.2020781356444428,-0.473473145840939,0.45795018024361456,-16.827491028322655,28.925688029039737,6.677627818848376
942ca748-5b54-4099-b582-1b2e9a9d7afe,1638728307.5652754,-0.21199566737569914,-0.05482636695031373,0.416356041155687,-19.511735458293057,-1.0158280188485276,-0.3129894923730892
17035771-ae3a-448f-9a41-29fa02da3bcb,1638728315.5789409,-0.18628550731936433,0.4122335401828827,0.42255580866835185,-12.53426829546417,-47.2601253821617,-4.853827048222411
54bf5bf2-b04c-4d8e-8f7f-af0dfe413e83,1638728326.808521,-0.22930760132125774,0.8627618395718136,0.46905730620465635,-20.69210825748334,-56.51141945957467,-17.737338420849337
8193fec4-cf0d-4d27-93b3-9d5394eab986,1638728331.7365465,-0.2536898032262224,1.2601042824667308,0.46771031848987343,-41.584512929306364,-72.43879114241116,-36.56801071799027
c2701880-de6f-4c1e-8ccc-35c09dc8fba1,1638728344.4092624,0.1224609357310235,-0.5468493396556371,1.4217356627352011,-7.742207226893624,28.95814999080419,16.969270324969138
df958618-5450-4d1c-9511-8177e1955e5f,1638728352.8502455,-0.1391629787648059,-0.2814363951748168,1.036533289282909,-4.028898525972082,10.423906645672618,5.064328242283406
8488b240-4149-41bf-a03d-6a8bba619b5b,1638728356.4906058,-0.29470081404694315,-0.02991890275236674,1.0165340991022769,-12.26007417318371,-4.681231366078209,-0.10043721117202391
769d2a0b-1ef6-4f02-9461-092c90350061,1638728359.475472,-0.2366857962905269,0.37949244868717974,1.069429123375074,-5.861584602580535,-29.94457969550754,-0.8483532762662117
022b0716-41ba-4ea4-ac24-8489d44a74f2,1638728371.7540247,-0.014124303607316183,-0.030638523167260085,1.0982302907170143,5.619211726659917,-3.3578472615962993,-7.809059050506792
9fcfb8b9-03a5-404e-8855-e608c11db9dd,1638728376.031435,-0.21597035729612415,0.8087593792208941,1.1589541656140325,-13.307133616201549,-40.61823394251472,-14.009283712571007
b0c5cd3f-feba-4ae9-b9db-19386be00ead,1638728385.7976284,-0.2518306676561559,-0.44712431840118755,1.587254094895825,-4.939176941064379,9.991271586131074,3.8112510740808623
12f94bb8-f2b2-4304-b459-65b00801b0b3,1638728393.7121084,-0.2829477367787667,-0.23000864223015946,1.5353732544691923,-4.890843963874005,-3.552994432685815,4.224669173567807
91f60e04-9958-464c-96a9-c36b3b753bf3,1638728397.610943,-0.23867571914101737,0.013356481555211538,1.4626571191490347,-3.8600451965721256,-14.794940424373825,1.9336455429287607
4f144632-b7d0-4628-ba61-401f6bba6d7e,1638728400.1980329,-0.10131923814402508,0.14505974980760955,1.373033359957096,1.0047465833486626,-9.20541458957602,-2.599465185745885
c1bcef36-0b55-4a7f-a702-ea518c8bc9aa,1638728409.6714785,-0.2696368737776473,0.07850857032961653,1.5351309693346193,-1.6165330663553779,-5.349916724937368,-7.111262060035358
b6df6aa7-0658-4b70-a26b-b1358a2d84bb,1638728413.5671887,-0.2102694264640633,0.25365052777868075,1.515550356686064,-2.1534060619533903,-6.256030895043749,-10.13305375906742
ef3795ca-b5d9-4e4a-9323-df3d4f05cdbb,1638728422.805853,-0.6325819742211705,-0.05994542639425699,2.018046321582708,-16.005480985624754,-2.9181723956081127,0.9956287842160189
a382a973-777c-459d-bae1-330f9e2ad032,1638728425.9105284,-0.2516910619848726,-0.1053185251322228,1.854251958202995,-2.892464866272926,-7.26237248582188,5.031382798995935
f45b8232-da04-491d-ba00-f043b1e634c1,1638728429.040203,-0.40228940861680346,0.0633885359368113,1.7630157712803514,-9.07058310643871,-8.177302798685162,-0.7968255920097794
3acd958e-7a2f-453f-bce6-7fbbd7cb19eb,1638728432.152769,-0.5175799176183169,0.1638371576871307,1.8978974557490011,-11.826940467375744,-24.435470350030688,-1.7006906605886034
d3238912-3001-4ed1-98f7-fe86328b9fa7,1638728441.826958,-0.3114407951594553,0.08670636381419658,1.9932243457076528,-4.4605962610422125,-12.284082260019728,-4.60188976035172
707c91c6-d0d7-4ac4-936b-4036140f7ad2,1638728445.5938327,-0.5765880882056607,0.527688468638769,2.0337238521649064,-11.408644712727323,-15.361836294561554,-7.390971873665886
b0eb4d44-732c-46d6-8d0c-1d79e5899bc5,1638728456.8935184,-0.9112941861762819,-0.09309130011296896,2.2435479591995495,-15.101796577665125,-4.295899541518327,15.155679611045798
ce317fc0-a046-44ea-a66c-3498351782b0,1638728460.272244,-0.9087599564053941,-0.0666297618209742,2.075882537462218,-21.019778797687177,-4.839051896331551,0.9101626155586544
f5f3308e-bf4d-415d-8f10-619cae2d020a,1638728463.3877962,-0.5733592188895025,-0.0066752609033655375,2.0512002779491874,-13.086993084238424,-9.339914264913842,1.7531839093402652
0dc94a8c-a375-42cf-b20e-227d60710422,1638728473.633707,-0.4203057539855146,0.007942361823336297,1.9705247162507218,-8.317970257890204,-6.3423567838264665,-2.808398500571691
c81de440-372a-43b4-813f-4d348436f791,1638728477.0078826,-0.4367887111727155,0.12018473885210489,1.9350496056859887,-7.015407964454302,-0.8015634232690032,-5.331314956540981
cabefadf-0c8c-4b35-9d7c-3615cba0eeef,1638728481.0262754,-0.31282498192122243,0.18763873378841542,2.4519282180448916,-4.642783091228568,-10.578222663872845,-5.989492763952962
8f3934d0-840b-4fdb-967d-14bb16a4ed7f,1638728493.5776613,-0.11403848203349438,0.0724555135884777,2.606640204015198,11.032839006700305,-15.282107540130369,6.8380088832127655
a0352017-d1ac-417c-a319-18e377f6ca2a,1638728501.3757517,0.2166230718202978,0.24116494898457194,2.482560678569715,10.150951845791633,-10.204403706533725,4.43687410510357
8c44ffe6-2d87-4f45-9904-5ce5363ece59,1638728519.079128,0.4248245504982626,-0.04589649242687731,2.1694038620830813,13.382133680992666,-0.6873829001798258,0.19875599126704438
60d4e311-bd6e-40e9-9718-3bafc5a6c9cd,1638728529.602296,-0.2482322419716426,-0.05358604262665978,2.5054992861568133,-2.70225957758746,-12.137373454456942,1.2049448911646294
c3b29e94-64b1-4ef5-885e-eef467418e72,1638728532.8503518,-0.2737289983680457,-0.0947875459040947,2.756776075363429,-3.9472275510270314,-12.871798367231662,-0.6467715964688286
8186364e-ba66-4b39-8313-d6188ebb0072,1638728535.5808265,-0.09589397207960637,0.6595065940473069,2.569279724164198,-0.8359521338079835,-18.835886125747574,-1.0781314316978101
315c00b6-f1f3-4e1e-8bdb-e0eca904f17f,1638728542.4698455,0.1666858050524592,0.005202084251639251,2.726463617780384,6.733280593336834,1.75011653357481,-3.4650072761459376
10115c45-effa-44e0-b4a6-760a74c58bde,1638728546.4971519,-0.4299371874941365,-0.19419014313531302,2.585500823837811,-3.655050542108986,-0.40984358369212376,3.421597924385111
0fc41e2d-143e-4250-a669-d3e6c6a144fb,1638728550.5282042,-0.13221621478027878,-0.21244697466013576,2.835720132941988,4.185597201377533,-6.54805315869878,1.76037138601279
e21999ec-7513-40c6-8da1-134477c6d3f0,1638728553.5227518,-0.6111000180960723,0.12376886066735657,2.5739362856188337,-10.023867200033317,-4.947308929765444,-2.89004724357097
072d603c-714a-4094-b25a-132e0b4718f7,1638728556.7634077,-0.6805668662938585,0.2559462308324369,2.7387558538126973,-11.331854103614239,-6.7735471537790515,-4.819189274654272
2f314e9c-e0f6-45af-bd49-e2b4e836e7cf,1638728559.489433,-0.865616348096506,0.5852497275983597,2.8279541356995623,-12.949927349708094,-10.071238430712093,-6.5257439974288385
ba076f11-1801-452b-a7b2-8488f36b08cf,1638728564.8189344,-0.15298385249668633,-0.11378071028813011,3.4254919427766986,1.1521342220691793,-8.73735021963218,6.849323394083633
4d958f37-0d48-4789-8de6-b37f761deac1,1638728571.1803935,-0.7078827307913202,-0.12443152819546215,2.940878876015271,-8.201906459790417,1.8012537588432722,2.356299976345704
3a9b8b0c-f22f-4295-8d5e-a9d9f0d76993,1638728575.2039883,-0.5417545057054243,0.5948190515530718,2.688634011826547,-1.9558475290069879,-15.068581511804254,1.9175249037700084
812fb623-8dc6-4877-9bba-283291cea51c,1638728578.5841713,-0.4649669558057496,-0.42323888415112737,2.735984013216253,-1.6261095395071834,10.205703683331091,-3.0730676669793233
7a222fb4-f0f1-44c9-954f-227a9f149a71,1638728582.0947843,-0.7569410173122535,0.033090252412994146,3.0576865934831643,-7.522837759308108,2.744375409086332,-2.985671166185481
0ccd72aa-6318-4fa5-a5e5-714f995cd87f,1638728585.469154,-0.7127172816689432,0.7336885623858401,3.103091424873604,-3.6732810533429188,-5.6517679799372225,-2.3200241570381195
