time,x,y,z,roll,pitch,yaw
1638728742.2569861,0.2391032783721744,0.5739532935964298,-1.8766840437425725,-7.471891484357168,-3.466199373980699,0.5166723620323093
1638728742.305231,0.2252430696947642,0.5713104549902128,-1.8767479495680348,-7.387943350920582,-3.8656163918760136,0.4584168133760261
1638728742.357243,0.23802670666408474,0.5761996472802373,-1.8748416610334349,-7.551250657744367,-3.4797408524913873,0.4636998279526731
1638728742.4275036,0.23332547134697235,0.5715773779306754,-1.8763753971375683,-7.404308959435795,-3.641740592473653,0.5439851875992208
1638728742.5900111,0.22943525591250896,0.5700533541129521,-1.8780360758483254,-7.347279175104581,-3.755604413602185,0.5192064125523809
1638728742.6692595,0.22712661842060258,0.624645882795628,-1.8594689725070797,-9.066651313803513,-3.849967491439395,0.48979921795332504
1638728742.8042574,0.2204566685346312,0.5989909559050604,-1.8695369048568877,-8.239408780849255,-4.015612412977478,0.378746222113348
1638728742.9523149,0.2323469189861752,0.5806648151103313,-1.8737478185994276,-7.683742992608612,-3.661918137816743,0.4767363528285506
1638728743.0827482,0.2254973741321627,0.5817647689370244,-1.8738593522716964,-7.712853507450685,-3.8648403987155087,0.44760266886343053
1638728743.2141979,0.23997885272000433,0.5605881325254299,-1.8793853985991567,-7.067253856013746,-3.429000399632201,0.5310002300012319
1638728743.3512914,0.23290999164699877,0.5631802951250249,-1.877832472189552,-7.1521676091391155,-3.6501971926923322,0.547236322827148
1638728743.4715064,0.16675097823597615,0.6236413236011414,-1.8694565283087365,-8.94885299746774,-5.579343491898454,-0.010348773107937432
1638728743.5739741,0.2302937401423678,0.5629034554891169,-1.8811670544067376,-7.119573829771827,-3.7365860616588313,0.5501117737404111
1638728743.7336342,0.22271115272486497,0.5635726175241669,-1.879205184281171,-7.149306466112226,-3.9486495825874766,0.5031288099898406
1638728743.8595104,0.23345899228445374,0.5695061094119166,-1.8767711776241114,-7.33858111814126,-3.6404787691181517,0.5527352886616541
1638728743.990222,0.23515921085130065,0.5854327224275171,-1.8732790856255288,-7.822581977350012,-3.5947521055348868,0.5142340045332454
1638728744.1232603,0.22718732420537044,0.5861346245209906,-1.8744010846560122,-7.833020074633251,-3.820086927177581,0.43653941402978985
1638728744.2570066,0.2286306775183379,0.5680182127881832,-1.877782881096502,-7.2904311432736035,-3.784733010628553,0.5378788695803578
1638728744.3747928,0.23552098376304798,0.5762421537181954,-1.8757766503043216,-7.54648296864769,-3.5824255500771316,0.5384653589160847
1638728744.5110524,0.23094681593869554,0.5853491584843553,-1.874345794964792,-7.819149533995522,-3.705975681113454,0.45529941347052755
1638728744.6427984,0.22597066677142028,0.5831698846138695,-1.8746173820620875,-7.755123161584105,-3.847340689957964,0.4115581086309001
1638728744.78019,0.23120471197629677,0.5777427016708581,-1.8774373807521976,-7.579152636379364,-3.711501072775406,0.5117887243426582
1638728744.8996217,0.18491378112281484,0.5934228712108501,-1.8786817010852845,-8.021744015372178,-5.055880807762688,0.18550393344425115
1638728745.0282757,0.2363523051324755,0.5890848842087466,-1.8714821896060687,-7.951906214679992,-3.551263295608253,0.47974999733851387
1638728745.1620393,0.16959640063384376,0.6085307221306779,-1.8755185115140895,-8.474748883541517,-5.515747208576429,0.11717447111946543
1638728745.2934709,0.23434787656917108,0.5679312041600829,-1.8786907473314298,-7.289341775864994,-3.601011235299388,0.5032740224232224
1638728745.4166315,0.177130591986247,0.6100788821377809,-1.8746683410008458,-8.533780052113455,-5.290573477022177,0.11761442235271055
1638728745.5588408,0.1847113286230339,0.6097087091643458,-1.8745364910802542,-8.519537047987104,-5.068083840630285,0.15101604928728982
1638728745.681093,0.23401985974268907,0.5776159508895324,-1.8749876293494174,-7.601940187179807,-3.623184030171308,0.5068238976771148
1638728745.8078566,0.18329173675309055,0.6232483706349256,-1.868939337585661,-8.958396170357796,-5.105038495488333,0.0827527496613023
1638728745.9408934,0.23211261802767444,0.5652052571298142,-1.8797593912576636,-7.204662316270331,-3.679513812479446,0.5482696781304777
1638728746.06855,0.1688238407663187,0.6199680399088315,-1.8711000506768023,-8.838078063287885,-5.527594307703648,0.0495090561037698
1638728746.203271,0.22704092765825884,0.5889427464170003,-1.8739336284520927,-7.924122529155333,-3.8137130149847827,0.4231126438976109
1638728746.333308,0.17617307541303007,0.6222795149569729,-1.8710596780487305,-8.902982766980713,-5.300330862238035,0.044088461044930756
1638728746.4653742,0.23213340033660293,0.5591639724960605,-1.8803858755744967,-7.021009267280169,-3.6581720292179027,0.5403826251951539
