time,x,y,z,roll,pitch,yaw
1638729710.4417465,,,,,,
1638729710.5013497,,,,,,
1638729710.5563765,,,,,,
1638729710.620152,2.869735616070761,1.305763495448479,-0.249575435616058,-8.240584700850377,25.739067243170133,-175.56793741894776
1638729710.68094,2.8722514686185727,1.3163466005513478,-0.24840900268832677,-7.01379657850219,25.3834420712518,-176.21242557036717
1638729710.7353032,,,,,,
1638729710.8036234,2.8776368700832733,1.3234738128012817,-0.25829742701980485,-6.809479088232642,24.12138320705395,-176.42834262671056
1638729710.861013,2.8783944959703556,1.3186921667127238,-0.2512779333059574,-8.746986474179485,24.58148308911296,-175.75530876250602
1638729710.9200385,2.8772710406039494,1.32390991521034,-0.25183985871781434,-7.874208526845526,25.00875576597194,-176.2676005198571
1638729710.9818602,2.8802672960604676,1.3194714119408961,-0.2501896066357614,-8.956755218188746,24.74642439251341,-176.19842748579245
1638729711.0418322,2.8814255117935827,1.319181182559981,-0.2502872877178435,-9.07136106818135,24.536957144891286,-176.2867569955907
1638729711.1005442,2.8812644736036788,1.3217784342393855,-0.2526890801814323,-8.434406572016483,24.61819768417152,-176.41971447096725
1638729711.1605349,2.888278644196695,1.3103154181091023,-0.25163644507400096,-10.366693297422154,23.948385913473082,-176.7478059802762
1638729711.2150753,,,,,,
1638729711.274423,,,,,,
1638729711.3375823,,,,,,
1638729711.3981693,,,,,,
1638729711.4614651,,,,,,
1638729711.5135517,,,,,,
1638729711.5819223,,,,,,
1638729711.6384234,,,,,,
1638729711.6942081,,,,,,
1638729711.7562902,,,,,,
1638729711.817176,,,,,,
1638729711.8751833,,,,,,
1638729711.9351187,,,,,,
1638729711.9946647,,,,,,
1638729712.0557158,,,,,,
1638729712.115741,,,,,,
1638729712.1756546,,,,,,
1638729712.2386417,,,,,,
1638729712.2957456,,,,,,
1638729712.354783,,,,,,
1638729712.4131372,,,,,,
1638729712.4806912,,,,,,
1638729712.5333757,,,,,,
1638729712.5952094,,,,,,
1638729712.6597242,,,,,,
1638729712.7162688,,,,,,
1638729712.7763581,,,,,,
1638729712.8369286,,,,,,
1638729712.8935966,,,,,,
1638729712.9562485,,,,,,
1638729713.0153933,,,,,,
1638729713.0792084,,,,,,
1638729713.1281471,,,,,,
1638729713.1947253,,,,,,
1638729713.256023,,,,,,
1638729713.3154068,,,,,,
1638729713.375993,,,,,,
1638729713.438838,,,,,,
1638729713.5012977,,,,,,
1638729713.5596535,,,,,,
1638729713.6139545,,,,,,
1638729713.6760538,,,,,,
1638729713.738904,,,,,,
